日期,M0330255,K0182681,T1807286,M0340585,M0051559,M0051566,S0105896,S0105899,S0031645,M0000005
1989-08-11,,,,,,,,,361.9,18.48
1989-08-10,,,,,,,,,365.85,18.59
1989-08-09,,,,,,,,,364.6,18.21
1989-08-08,,,,,,,,,365.9,18.12
1989-08-07,,,,,,,,,366.1,17.91
1989-08-04,,,,,,,,,370.5,18.03
1989-08-03,,,,,,,,,369.25,18.21
1989-08-02,,,,,,,,,369.75,18.28
1989-08-01,,,,,,,,,369,18.03
1989-07-31,,,,,,,,,368.3,18.31
1989-07-28,,,,,,,,,369.7,17.93
1989-07-27,,,,,,,,,374.15,18.12
1989-07-26,,,,,,,,,372.3,18.3
1989-07-25,,,,,,,,,371.25,18.54
1989-07-24,,,,,,,,,371.95,18.74
1989-07-21,,,,,,,,,372.4,19.51
1989-07-20,,,,,,,,,371.05,19.9
1989-07-19,,,,,,,,,370.7,19.85
1989-07-18,,,,,,,,,371.7,20.34
1989-07-17,,,,,,,,,370.6,20.45
1989-07-14,,,,,,,,,370.8,20.32
1989-07-13,,,,,,,,,375.75,20.35
1989-07-12,,,,,,,,,379.75,20.15
1989-07-11,,,,,,,,,378.75,20.53
1989-07-10,,,,,,,,,383.25,20.36
1989-07-07,,,,,,,,,383.55,20.75
1989-07-06,,,,,,,,,385.5,20.3
1989-07-05,,,,,,,,,383.6,20.79
1989-07-04,,,,,,,,,376.25,
1989-07-03,,,,,,,,,374.5,20.27
1989-06-30,,,,,,,,,373,20.27
1989-06-29,,,,,,,,,376.3,20.26
1989-06-28,,,,,,,,,373.75,20.03
1989-06-27,,,,,,,,,376.25,20.48
1989-06-26,,,,,,,,,374.7,20.25
1989-06-23,,,,,,,,,370,19.71
1989-06-22,,,,,,,,,369.75,19.3
1989-06-21,,,,,,,,,365.9,19.31
1989-06-20,,,,,,,,,366.6,19.53
1989-06-19,,,,,,,,,364.4,20.86
1989-06-16,,,,,,,,,365.35,19.95
1989-06-15,,,,,,,,,361.5,20.57
1989-06-14,,,,,,,,,361.1,20.23
1989-06-13,,,,,,,,,358.7,19.34
1989-06-12,,,,,,,,,359.9,19.26
1989-06-09,,,,,,,,,368.25,19.88
1989-06-08,,,,,,,,,374.5,20
1989-06-07,,,,,,,,,374.2,19.67
1989-06-06,,,,,,,,,364.9,20.46
1989-06-05,,,,,,,,,365.2,20.52
1989-06-02,,,,,,,,,361.5,20.14
1989-06-01,,,,,,,,,361.4,19.81
1989-05-31,,,,,,,,,361.8,19.9
1989-05-30,,,,,,,,,362.1,19.95
1989-05-26,,,,,,,,,365.8,19.52
1989-05-25,,,,,,,,,363.6,19.48
1989-05-24,,,,,,,,,361.5,19.66
1989-05-23,,,,,,,,,364.5,19.04
1989-05-22,,,,,,,,,359.75,20.93
1989-05-19,,,,,,,,,365.5,20.6
1989-05-18,,,,,,,,,370,20.2
1989-05-17,,,,,,,,,371.9,20.13
1989-05-16,,,,,,,,,374.5,20.7
1989-05-15,,,,,,,,,373.8,20.51
1989-05-12,,,,,,,,,377.3,20.09
1989-05-11,,,,,,,,,378.35,20.06
1989-05-10,,,,,,,,,377.2,19.52
1989-05-09,,,,,,,,,376.1,19.76
1989-05-08,,,,,,,,,378.25,19.44
1989-05-05,,,,,,,,,375.7,20.02
1989-05-04,,,,,,,,,378.25,20.58
1989-05-03,,,,,,,,,378.6,20.1
1989-05-02,,,,,,,,,377.45,19.8
1989-05-01,,,,,,,,,,20.66
1989-04-28,,,,,,,,,377.55,20.42
1989-04-27,,,,,,,,,384.25,20.92
1989-04-26,,,,,,,,,383.85,21.19
1989-04-25,,,,,,,,,385.9,21.41
1989-04-24,,,,,,,,,383.55,20.61
1989-04-21,,,,,,,,,384,21.32
1989-04-20,,,,,,,,,384,23.3
1989-04-19,,,,,,,,,383.9,22.61
1989-04-18,,,,,,,,,383.95,21.51
1989-04-17,,,,,,,,,385.15,21.22
1989-04-14,,,,,,,,,386.2,20.69
1989-04-13,,,,,,,,,390.25,20.29
1989-04-12,,,,,,,,,387.25,20.64
1989-04-11,,,,,,,,,385,20.63
1989-04-10,,,,,,,,,381.5,20.59
1989-04-07,,,,,,,,,382.25,20.02
1989-04-06,,,,,,,,,384.35,19.8
1989-04-05,,,,,,,,,383,19.99
1989-04-04,,,,,,,,,386.65,20.42
1989-04-03,,,,,,,,,385.45,19.95
1989-03-31,,,,,,,,,383.2,20.19
1989-03-30,,,,,,,,,383.7,20.81
1989-03-29,,,,,,,,,382.95,20.2
1989-03-28,,,,,,,,,390.75,19.91
1989-03-27,,,,,,,,,,20.53
1989-03-23,,,,,,,,,394.9,20.15
1989-03-22,,,,,,,,,393.35,20.04
1989-03-21,,,,,,,,,392.75,20.05
1989-03-20,,,,,,,,,395.5,19.51
1989-03-17,,,,,,,,,394.3,20.33
1989-03-16,,,,,,,,,389.4,19.84
1989-03-15,,,,,,,,,392.9,19.77
1989-03-14,,,,,,,,,395,19.29
1989-03-13,,,,,,,,,392.5,19.03
1989-03-10,,,,,,,,,393.5,18.5
1989-03-09,,,,,,,,,391.5,18.52
1989-03-08,,,,,,,,,394.6,18.54
1989-03-07,,,,,,,,,390.75,18.3
1989-03-06,,,,,,,,,387.25,18.67
1989-03-03,,,,,,,,,386.4,18.56
1989-03-02,,,,,,,,,383.9,18.72
1989-03-01,,,,,,,,,384.05,18.28
1989-02-28,,,,,,,,,387,18.15
1989-02-27,,,,,,,,,390.6,18.14
1989-02-24,,,,,,,,,388.4,18.07
1989-02-23,,,,,,,,,390.5,17.83
1989-02-22,,,,,,,,,386.75,17.84
1989-02-21,,,,,,,,,383.5,18.59
1989-02-20,,,,,,,,,382.4,
1989-02-17,,,,,,,,,380.4,18.56
1989-02-16,,,,,,,,,384.25,18.33
1989-02-15,,,,,,,,,381,18.25
1989-02-14,,,,,,,,,384.1,17.42
1989-02-13,,,,,,,,,384.5,17.59
1989-02-10,,,,,,,,,389.6,17.11
1989-02-09,,,,,,,,,393.8,17.39
1989-02-08,,,,,,,,,390.55,17.49
1989-02-07,,,,,,,,,391,17.7
1989-02-06,,,,,,,,,387.9,17.38
1989-02-03,,,,,,,,,390,17.53
1989-02-02,,,,,,,,,391.1,17.73
1989-02-01,,,,,,,,,392.8,17.51
1989-01-31,,,,,,,,,394,17.03
1989-01-30,,,,,,,,,394,17.29
1989-01-27,,,,,,,,,399.75,17.74
1989-01-26,,,,,,,,,406.25,17.72
1989-01-25,,,,,,,,,404.2,18.12
1989-01-24,,,,,,,,,408.3,17.54
1989-01-23,,,,,,,,,407.45,17.39
1989-01-20,,,,,,,,,405.5,18.86
1989-01-19,,,,,,,,,403.6,19.28
1989-01-18,,,,,,,,,402.5,19.26
1989-01-17,,,,,,,,,402.25,18.95
1989-01-16,,,,,,,,,401.5,18.88
1989-01-13,,,,,,,,,405.55,18.48
1989-01-12,,,,,,,,,404.15,18.17
1989-01-11,,,,,,,,,403.8,18.14
1989-01-10,,,,,,,,,404.5,17.69
1989-01-09,,,,,,,,,402.45,17.72
1989-01-06,,,,,,,,,406.35,17.55
1989-01-05,,,,,,,,,407.25,17.42
1989-01-04,,,,,,,,,409.35,17.08
1989-01-03,,,,,,,,,411.6,17.36
1988-12-30,,,,,,,,,410.15,17.24
1988-12-29,,,,,,,,,410.25,16.77
1988-12-28,,,,,,,,,412.85,16.97
1988-12-27,,,,,,,,,,16.95
1988-12-23,,,,,,,,,417.55,16.61
1988-12-22,,,,,,,,,417.25,16.49
1988-12-21,,,,,,,,,414.6,16.3
1988-12-20,,,,,,,,,412.9,17.73
1988-12-19,,,,,,,,,413,16.31
1988-12-16,,,,,,,,,411.75,16.72
1988-12-15,,,,,,,,,418.45,16.35
1988-12-14,,,,,,,,,420,16.37
1988-12-13,,,,,,,,,420.5,16
1988-12-12,,,,,,,,,420,16.06
1988-12-09,,,,,,,,,419.75,15.84
1988-12-08,,,,,,,,,423.2,15.44
1988-12-07,,,,,,,,,422.6,15.74
1988-12-06,,,,,,,,,427.75,15.46
1988-12-05,,,,,,,,,429,15.34
1988-12-02,,,,,,,,,424.25,15.64
1988-12-01,,,,,,,,,424.75,15.61
1988-11-30,,,,,,,,,422.6,15.32
1988-11-29,,,,,,,,,423.1,14.92
1988-11-28,,,,,,,,,424.25,15.03
1988-11-25,,,,,,,,,424.1,
1988-11-24,,,,,,,,,419.95,
1988-11-23,,,,,,,,,419.25,13.97
1988-11-22,,,,,,,,,418.4,13.86
1988-11-21,,,,,,,,,415.95,13.6
1988-11-18,,,,,,,,,417.75,13.6
1988-11-17,,,,,,,,,422,13.29
1988-11-16,,,,,,,,,423.85,13.67
1988-11-15,,,,,,,,,424,13.9
1988-11-14,,,,,,,,,419.3,14.27
1988-11-11,,,,,,,,,420.3,13.95
1988-11-10,,,,,,,,,419.1,13.98
1988-11-09,,,,,,,,,420.8,13.86
1988-11-08,,,,,,,,,418.35,13.8
1988-11-07,,,,,,,,,420.6,14.06
1988-11-04,,,,,,,,,421,14.04
1988-11-03,,,,,,,,,423.4,13.9
1988-11-02,,,,,,,,,414.75,13.75
1988-11-01,,,,,,,,,410.9,13.44
1988-10-31,,,,,,,,,412.4,13.58
1988-10-28,,,,,,,,,411.5,13.85
1988-10-27,,,,,,,,,407.5,13.68
1988-10-26,,,,,,,,,407.4,13.41
1988-10-25,,,,,,,,,407.65,13.26
1988-10-24,,,,,,,,,405.5,13.17
1988-10-21,,,,,,,,,410.25,14.37
1988-10-20,,,,,,,,,412.2,14.6
1988-10-19,,,,,,,,,411.25,15.4
1988-10-18,,,,,,,,,411.45,14.61
1988-10-17,,,,,,,,,413,15.21
1988-10-14,,,,,,,,,407.6,14.92
1988-10-13,,,,,,,,,406.7,14.21
1988-10-12,,,,,,,,,406.4,14.11
1988-10-11,,,,,,,,,407.25,13.55
1988-10-10,,,,,,,,,406.75,13.6
1988-10-07,,,,,,,,,403.9,12.94
1988-10-06,,,,,,,,,403.75,12.66
1988-10-05,,,,,,,,,395.45,12.6
1988-10-04,,,,,,,,,398.5,13.07
1988-10-03,,,,,,,,,396,13.06
1988-09-30,,,,,,,,,396.7,13.37
1988-09-29,,,,,,,,,398.5,13.92
1988-09-28,,,,,,,,,395.4,14.11
1988-09-27,,,,,,,,,397.1,14.14
1988-09-26,,,,,,,,,395.3,14.2
1988-09-23,,,,,,,,,400.35,14.18
1988-09-22,,,,,,,,,397.75,14.65
1988-09-21,,,,,,,,,400.65,14.56
1988-09-20,,,,,,,,,410,15.04
1988-09-19,,,,,,,,,409,14.73
1988-09-16,,,,,,,,,415.15,14.57
1988-09-15,,,,,,,,,418.85,14.9
1988-09-14,,,,,,,,,421.5,15.4
1988-09-13,,,,,,,,,420.45,14.56
1988-09-12,,,,,,,,,419.4,14.49
1988-09-09,,,,,,,,,429.4,14.18
1988-09-08,,,,,,,,,428.25,14.48
1988-09-07,,,,,,,,,427.25,14.16
1988-09-06,,,,,,,,,428.45,14.24
1988-09-05,,,,,,,,,427.4,
1988-09-02,,,,,,,,,428.75,14.79
1988-09-01,,,,,,,,,430.4,15.08
1988-08-31,,,,,,,,,427.75,15.18
1988-08-30,,,,,,,,,427.75,15.27
1988-08-29,,,,,,,,,,15.22
1988-08-26,,,,,,,,,433.15,15.34
1988-08-25,,,,,,,,,434.2,15.31
1988-08-24,,,,,,,,,433,15.68
1988-08-23,,,,,,,,,432.6,15.7
1988-08-22,,,,,,,,,431,15.76
1988-08-19,,,,,,,,,432.6,15.73
1988-08-18,,,,,,,,,430.55,15.57
1988-08-17,,,,,,,,,429,15.47
1988-08-16,,,,,,,,,432.65,15.49
